BuildTs,DAF,DateSigned,DocStatus,EIN,FileSha256,FileSizeBytes,FormType,GrossReceipts,GroupAffiliatesIncluded,GroupExemptionNumber,GroupReturnForAffiliates,IndexedOn,LegalDomicileCountry,LegalDomicileState,ObjectId,OrgType,OrganizationName,ReturnTs,ReturnVersion,SubmittedOn,TaxPeriod,TaxPeriodBeginDate,TaxPeriodEndDate,TaxStatus,TaxYear,TotalAssetsBkEOY,TotalExpensesCY,TotalLiabilitiesBkEOY,TotalNetAssetsBkEOY,TotalRevenueCY,URL,Website,YearFormed,ZipFile
2025-03-06T01:10:19Z,FALSE,2025-04-21,"",271689100,c4b21f8b6236f235e7e0cab97c23d48db0ae9ba5fe7c7d0a62581f3396a8266c,20150,990EZ,,,,,2025-07-19,"","",202501119349200700,Corp,ASANTE SANA FOR EDUCATION INC,2025-04-19T17:28:42Z,2024v5.1,2025-04-21,2024-12-31,2024-01-01,2024-12-31,501c3,2024,12380,91325,,12380,84965,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501119349200700_public.xml,www.asantesanaforeducation.com,,
2025-03-06T01:10:19Z,FALSE,2025-03-25,"",813351592,f5dba55511bda37474ca62ffc595ae0fa677a597f4d615eb5d2302e4de5c5bc1,22238,990,314053,,,FALSE,2025-07-19,"",NC,202530919349300933,Corp,CRISIS DOGS NC,2025-04-01T22:29:02Z,2024v5.1,2025-03-25,2024-12-31,2024-01-01,2024-12-31,501c3,2024,56816,293296,0,56816,314053,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202530919349300933_public.xml,CRISISDOGSNC.ORG,2016,
2025-03-06T01:10:19Z,FALSE,2025-02-17,"",470859628,fca1b2a14bbf8e8e907fe14aabba7eb8e078c05d3b02d582fcda69ceec54b9cc,15094,990EZ,,,,,2025-07-19,"","",202530509349200213,Corp,CHOOSE LIFE MISSISSIPPI,2025-02-19T13:53:01Z,2024v5.0,2025-02-17,2024-12-31,2024-01-01,2024-12-31,501c3,2024,56999,119499,0,56999,130712,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202530509349200213_public.xml,WWW.CHOOSELIFEMS.ORG,,
2025-03-06T01:10:19Z,FALSE,2025-05-15,"",202433089,6396eee54dff5c4adc2cee3fc681eb91016f33dd6f8e85edcaf2ddff3ff625d5,47276,990,94271,,,FALSE,2025-07-19,"",TN,202511359349315836,Corp,CROSSROADS MINISTRY INCORPORATED,2025-05-15T20:55:26Z,2024v5.1,2025-05-15,2024-12-31,2024-01-01,2024-12-31,501c3,2024,210895,110433,10546,200349,94271,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511359349315836_public.xml,crossroadstransition.org,2005,
2025-03-06T01:10:19Z,FALSE,2025-04-25,"",850309964,9810c6b36e3cabdbc117c5cbadd0ddeae37e52c415cb830d442b1de1143711d2,39943,990,273901,,,FALSE,2025-07-19,"",NM,202511339349308446,Corp,Society of the Muse of the Southwest,2025-05-13T22:10:36Z,2024v5.1,2025-04-25,2024-12-31,2024-01-01,2024-12-31,501c3,2024,668471,212708,1037,667434,271669,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511339349308446_public.xml,SOMOStaos.org,1985,
2025-03-06T01:10:19Z,FALSE,2025-05-15,"",821351758,da243c684231142328d46ba80ee63ab44aeda64eb76a4dec3258501651d8cbc4,31043,990,321976,,,FALSE,2025-07-19,"",TN,202501359349308110,Corp,STOVE WORKS,2025-05-15T17:05:54Z,2024v5.1,2025-05-15,2024-12-31,2024-01-01,2024-12-31,501c3,2024,233697,336757,55530,178167,315567,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501359349308110_public.xml,STOVEWORKS.ORG,2017,
2025-03-06T01:10:19Z,FALSE,2025-05-12,"",205405226,8d51254ca654508fea80be9cd2e4ed33c61b04e2d047402b8a9fee5bb52600bd,29409,990,870706,,,FALSE,2025-07-19,"",MI,202511329349305641,Corp,DZANC BOOKS INC,2025-05-12T22:02:41Z,2024v5.0,2025-05-12,2024-12-31,2024-01-01,2024-12-31,501c3,2024,84795,839721,48400,36395,870706,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511329349305641_public.xml,https://www.dzancbooks.org,2006,
2025-03-06T01:10:19Z,FALSE,2025-04-23,"",731342205,d8ea12526e6a559c5f666547faad75d0fe2820400e6b236c3f2b1e051a08149b,14304,990EZ,,,,,2025-07-19,"","",202521139349201157,Corp,FRIENDS OF STARLIGHT CONCERTS INC,2025-04-23T20:06:09Z,2024v5.1,2025-04-23,2024-12-31,2024-01-01,2024-12-31,501c3,2024,181003,107520,,181003,121782,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202521139349201157_public.xml,starlightconcerts.org,,
2025-03-06T01:10:19Z,FALSE,2025-05-14,"",202501002,d0e8429916e68fcf04733d9f8abd18684f2785fc8f1dd5a6294f0d8b997315e2,45400,990,8837571,,,FALSE,2025-07-19,"",CO,202511349349307011,Corp,COLORADO YOUTH FOR A CHANGE,2025-05-14T18:01:48Z,2024v5.1,2025-05-14,2024-12-31,2024-01-01,2024-12-31,501c3,2024,1626935,8825427,180056,1446879,8777070,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511349349307011_public.xml,YOUTHFORACHANGE.ORG,2005,
2025-03-06T01:10:19Z,FALSE,2025-03-25,"",133715995,a9f0b3ce25c0f3c2a53c8619d3badad2bac22dd310237b7c6f3ae1e06643ed62,12173,990EZ,,,,,2025-07-19,"","",202500979349200030,Corp,INTENSIVE FAMILY PRESERVATION SV NAT NET INC,2025-04-07T21:35:16Z,2024v5.0,2025-03-25,2024-12-31,2024-01-01,2024-12-31,501c3,2024,101984,118131,,101984,110389,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202500979349200030_public.xml,WWW.NFPN.ORG,,
2025-03-06T01:10:19Z,FALSE,2025-05-01,"",680510566,fd3da0fe64ffd927e581d10aadc61117aa81444a4bb615a33ce2b006de9d78f7,29275,990,374902,,,FALSE,2025-07-19,"",AK,202511229349302561,Corp,Matsu Valley Interfaith Hospitality Network,2025-05-02T19:28:29Z,2024v5.1,2025-05-01,2024-12-31,2024-01-01,2024-12-31,501c3,2024,781923,412477,116604,665319,374902,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511229349302561_public.xml,familypromisematsu.org,2002,
2025-03-06T01:10:19Z,FALSE,2025-02-26,"",474457833,3440b7b85fe39d3f2c609b0a6f34441596955d6ffe76e68e7ba66c848389e65e,11909,990EZ,,,,,2025-07-19,"","",202540579349200614,Corp,SWIFT OUTDOOR ACCESSIBLE RECREATION,2025-02-26T15:31:11Z,2024v5.0,2025-02-26,2024-12-31,2024-01-01,2024-12-31,501c3,2024,190604,60025,9136,181468,97258,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202540579349200614_public.xml,"",,
2025-03-06T01:10:19Z,FALSE,2025-05-14,"",237219645,7695b84f7a3d7dd3cbf1fc24c0186fa3920e9885696fe4b819e1b46d47b3b590,19450,990EZ,,,,,2025-07-19,"","",202501349349206730,Corp,Bonner County Historical Society Inc,2025-05-14T23:06:35Z,2024v5.1,2025-05-14,2024-12-31,2024-01-01,2024-12-31,501c3,2024,253510,146178,3170,250340,95049,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501349349206730_public.xml,hrrp://www.bonnercountyhistory.org,,
2025-03-06T01:10:19Z,FALSE,2025-02-14,"",421618670,079fe758f7eec379639107b725bcb7b122fe2b6c6129d6cd84a3e50dd39a6ad8,23397,990,302446,,,FALSE,2025-07-19,"",CA,202540599349300349,Corp,PROMOTORAS Y PROMOTORES FOUNDATION,2025-02-28T22:48:33Z,2024v5.0,2025-02-14,2024-12-31,2024-01-01,2024-12-31,501c3,2024,39126,306150,0,39126,302446,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202540599349300349_public.xml,"",2004,
2025-03-06T01:10:19Z,FALSE,2025-05-01,"",203924355,e235cc78dddda70c8a88e2afa3768218cf31340ca1c75eb081c6da8e544b74e7,33713,990,440619,,,FALSE,2025-07-19,"",OH,202501329349304245,Corp,OHIO VALLEY HEALTH CENTER,2025-05-12T19:56:50Z,2024v5.0,2025-05-01,2024-12-31,2024-01-01,2024-12-31,501c3,2024,827990,413215,6868,821122,417691,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501329349304245_public.xml,"",2005,
2025-03-06T01:10:19Z,FALSE,2025-05-15,"",841407056,ad7d4a325016ec92f2cdee56b2035bfd23d3177e359da6ccade95bb00fdfa6ed,32672,990,68223,,,FALSE,2025-07-19,"",UT,202501359349304295,Corp,UTAH PET PARTNERS,2025-05-15T14:54:32Z,2024v5.1,2025-05-15,2024-12-31,2024-01-01,2024-12-31,501c3,2024,98014,76685,438,97576,68223,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501359349304295_public.xml,"",,
2025-03-06T01:10:19Z,FALSE,2025-04-14,"",821210431,c7543e106cf743a60430cf1d85f0ec6990fde0f086b7c2112ad2c76a91fd6520,47821,990,389397,,,FALSE,2025-07-19,"",CA,202501049349302135,Other,BLUE HUMMING THERAPY,2025-04-11T22:51:24Z,2024v5.1,2025-04-14,2024-12-31,2024-01-01,2024-12-31,501c3,2024,101743,342130,0,101743,389397,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501049349302135_public.xml,www.bluehummingtherapy.org,2016,
2025-03-06T01:10:19Z,FALSE,2025-03-10,"",742501656,7f3e0e426e7cfa4b97dd5f3f984d7933e2f4277dcdfc4d60f2bf15ee77d73003,36438,990,140613,,,FALSE,2025-07-19,"",CO,202510699349301206,Corp,Galloping Goose Historical Society of Dolores Inc,2025-03-10T20:21:42Z,2024v5.0,2025-03-10,2024-12-31,2024-01-01,2024-12-31,501c3,2024,1211534,82708,535,1210999,131066,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202510699349301206_public.xml,gallopinggoose5.org,1987,
2025-03-06T01:10:19Z,FALSE,2025-04-30,"",43270010,7496fc4e89284aa637c2be9e291b0c3534aa3e4fe4a610d517f81c3f6ff2f285,24179,990,72991,,,FALSE,2025-07-19,"","",202501329349305455,Corp,TOWNSEND ECUMENICAL OUTREACH INC,2025-05-12T19:50:13Z,2024v5.0,2025-04-30,2024-12-31,2024-01-01,2024-12-31,501c3,2024,509963,91408,0,509963,72991,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501329349305455_public.xml,"",1995,
2025-03-06T01:10:19Z,FALSE,2025-05-13,"",475673816,d1792bc1183e0c38335cca2e8e41f0cea91f75a7e69cf84f9a14d62903fbaacd,30268,990,319910,,,FALSE,2025-07-19,"",OK,202501339349301560,Corp,POETIC JUSTICE INC,2025-05-13T13:45:46Z,2024v5.1,2025-05-13,2024-12-31,2024-01-01,2024-12-31,501c3,2024,276723,295918,54842,221881,319910,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501339349301560_public.xml,"",2016,
2025-03-06T01:10:19Z,FALSE,2025-04-03,"",824566103,2055159bbdf40c2f6b3b8419065bc9201b0006391d23937dd23bfda57aeb0b75,36986,990,291507,,,FALSE,2025-07-19,"",AZ,202520939349300602,Corp,Special Needs Solutions,2025-04-02T22:34:17Z,2024v5.1,2025-04-03,2024-12-31,2024-01-01,2024-12-31,501c3,2024,287800,137206,0,287800,269607,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202520939349300602_public.xml,snstucson.org,2018,
2025-03-06T01:10:19Z,,2025-05-22,"",850268616,b35d3a9a80a7124dec072b921dc2bf58f9a74382e14fcc5fe60fd648e75d2685,8241,990T,,,,,2025-07-19,"","",202511429339300611,"",Las Vegas Citizens Committee for Historic Preservation,2025-05-22T19:54:57Z,2024v5.1,2025-05-22,2024-12-31,2024-01-01,2024-12-31,"",2024,,,,,,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511429339300611_public.xml,"",,
2025-03-06T01:10:19Z,FALSE,2025-02-11,"",471300423,c718fc0c9e5eac40a070423caf8164c4c3a1dc57f9e1188c86fb762dd04f272f,20492,990EZ,,,,,2025-07-19,"","",202510429349200231,Corp,HAPPENED BY CHANCE HORSES INC,2025-02-11T17:30:07Z,2024v5.0,2025-02-11,2024-12-31,2024-01-01,2024-12-31,501c3,2024,13729,140547,39293,-25564,144414,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202510429349200231_public.xml,"",,
2025-03-06T01:10:19Z,FALSE,2025-05-09,"",264509867,8b41cba0b275945787a231857596999399673594de7d42a46c067f7deca0a707,28063,990,51126,,,FALSE,2025-07-19,"",MA,202511359349309941,Corp,THE NOLUMBEKA PROJECT INC,2025-05-15T18:41:07Z,2024v5.1,2025-05-09,2024-12-31,2024-01-01,2024-12-31,501c3,2024,591034,60012,0,591034,51126,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511359349309941_public.xml,WWW.NOLUMBEKAPROJECT.ORG,2009,
2025-03-06T01:10:19Z,FALSE,2025-05-13,"",272351051,d2d1980c8b67539b9f698eb52ee8ff2b7149bdc2c57b2b868efb8985f5f3d98d,23561,990,231430,,,FALSE,2025-07-19,"",FL,202511349349308306,Corp,GOOD SAMARITAN PROJECT OF HAITI INC,2025-05-14T02:06:47Z,2024v5.1,2025-05-13,2024-12-31,2024-01-01,2024-12-31,501c3,2024,108006,244343,0,108006,231430,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511349349308306_public.xml,GOODSAMARITANPROJECTOFHAITI.COM,2010,
2025-03-06T01:10:19Z,FALSE,2025-04-14,"",571229930,083001706b710c604d0c4786ae869c5e1c8636613b4cc75b94395cb364c0b3d7,14527,990EZ,,,,,2025-07-19,"","",202511049349202146,Corp,NYC Arts Cypher Inc,2025-04-14T01:00:03Z,2024v5.1,2025-04-14,2024-12-31,2024-01-01,2024-12-31,501c3,2024,89026,76823,255867,-166841,57101,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511049349202146_public.xml,"",,
2025-03-06T01:10:19Z,FALSE,2025-03-03,"",834548592,f27d7cbc82349c37d64daf5052fa981949b1abc93285cce3b077770c3b8c5957,9960,990EZ,,,,,2025-07-19,"","",202530909349201618,Corp,Iron Horse Therapeutic Farm,2025-03-31T23:28:24Z,2024v5.1,2025-03-03,2024-12-31,2024-01-01,2024-12-31,501c3,2024,69837,181995,0,69837,191080,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202530909349201618_public.xml,"",,
2025-03-06T01:10:19Z,FALSE,2025-04-22,"",271902423,8748dcb1dc831c3239221b6a90df763560998f0beeec24208a854b7ea3482771,21180,990,351408,,,FALSE,2025-07-19,"",OH,202511209349301011,Corp,KLS EQUINE RESCUE,2025-04-30T12:50:11Z,2024v5.0,2025-04-22,2024-12-31,2024-01-01,2024-12-31,501c3,2024,27208,347542,0,27208,351408,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511209349301011_public.xml,"",2010,
2025-03-06T01:10:19Z,FALSE,2025-04-08,"",473889500,05ae10bbd546d851b1a9b3067e998f9b475c772514b48e6b5d3ba9ddd9d4b73f,12227,990EZ,,,,,2025-07-19,"","",202520989349201012,Corp,OUTDOOR IMMERSION,2025-04-08T11:02:57Z,2024v5.1,2025-04-08,2024-12-31,2024-01-01,2024-12-31,501c3,2024,59464,107653,2395,57069,101668,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202520989349201012_public.xml,WWW.OUTDOORIMMERSION.ORG,,
2025-03-06T01:10:19Z,FALSE,2025-05-22,"",953032187,de973ec95c07e2ffcfcc2c62e1d0222758c87c3b6cc429bfb4d462d78a7862f8,13961,990EZ,,,,,2025-07-19,"","",202501429349200205,"",PHILLIPPINE NURSES ASSOCIATION OF SAN DI,2025-05-22T08:07:32Z,2024v5.1,2025-05-22,2024-12-31,2024-01-01,2024-12-31,501c3,2024,203186,189363,,203186,174903,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501429349200205_public.xml,"",,
2025-03-06T01:10:19Z,FALSE,2025-05-05,"",581860713,a709098bff12338d1ed594e35e8592aacab43f68531812cf4cd842a1b54edcc4,15200,990EZ,,,,,2025-07-19,"","",202501269349201275,Other,SHELBY LITERACY CENTER,2025-05-06T03:53:53Z,2024v5.0,2025-05-05,2024-12-31,2024-01-01,2024-12-31,501c3,2024,127115,97730,0,127115,113482,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501269349201275_public.xml,Shelbyliteracy.com,,
2025-03-06T01:10:19Z,FALSE,2025-04-16,"",841145675,dfec4e83efcab02a55076b10125769dcac828c88915439c73f8d4c2bfed14b99,16196,990EZ,,,,,2025-07-19,"","",202531069349201038,Corp,JACKSON COUNTY COUNCIL ON AGING,2025-04-16T19:35:40Z,2024v5.0,2025-04-16,2024-12-31,2024-01-01,2024-12-31,501c3,2024,188128,148638,0,188128,96634,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202531069349201038_public.xml,jccoa.net,,
2025-03-06T01:10:19Z,FALSE,2025-02-18,"",830796190,93667f283a401b3bd5e0728e1198ae915454c2a1469fb21099d4b6950a48f33b,11020,990EZ,,,,,2025-07-19,"","",202530539349200713,"",TAKE TWO MEDIA INITIATVE INC,2025-02-22T19:54:39Z,2024v5.0,2025-02-18,2024-12-31,2024-01-01,2024-12-31,501c3,2024,7153,3043,,7153,8000,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202530539349200713_public.xml,"",,
2025-03-06T01:10:19Z,FALSE,2025-05-15,"",813459439,32f7b04aa95c60c9c32b73725481222fbee2483582f296b83428aecd5db17271,27643,990,364275,,,FALSE,2025-07-19,"",AL,202501409349301120,Corp,ESPERANZA HOUSE INC,2025-05-20T21:06:05Z,2024v5.1,2025-05-15,2024-12-31,2024-01-01,2024-12-31,501c3,2024,145581,404046,0,145581,361025,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501409349301120_public.xml,WWW.ESPERANZAHOUSEAUBURN.ORG,2016,
2025-03-06T01:10:19Z,FALSE,2025-04-23,"",463764760,80286e7e42a3b0d24768038dc6cbe1f70e2668f54c48536a4b1cf8f38448dfc9,13158,990EZ,,,,,2025-07-19,"","",202501149349201300,Corp,UNDERDOGS RESCUE INC,2025-04-24T02:37:43Z,2024v5.0,2025-04-23,2024-12-31,2024-01-01,2024-12-31,501c3,2024,1285,41420,0,1285,37414,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501149349201300_public.xml,facebook.com/theunderdogs,,
2025-03-06T01:10:19Z,FALSE,2025-04-04,"",824470822,ca98ecb81bc405a527ad227c0d44000b90cca8a89400ff60fefdc8760b558ff5,33920,990,312495,,,FALSE,2025-07-19,"",CO,202520949349300402,Corp,Sustained Farms,2025-04-03T15:17:48Z,2024v5.1,2025-04-04,2024-12-31,2024-01-01,2024-12-31,501c3,2024,88818,248240,25560,63258,286509,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202520949349300402_public.xml,"",2018,
2025-03-06T01:10:19Z,FALSE,2025-03-12,"",363909531,d3e3ea51bedb698e325c2910a9b42b15bdc04da0dde090bd90a7ac10c0ad96d2,30527,990,284474,,,FALSE,2025-07-19,"",IL,202510869349301401,Corp,CASA ESPERANZA PROJECT,2025-03-27T15:02:58Z,2024v5.0,2025-03-12,2024-12-31,2024-01-01,2024-12-31,501c3,2024,196204,308947,0,196204,284474,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202510869349301401_public.xml,CASAESPERANZACHICAGO.ORG,1993,
2025-03-06T01:10:19Z,FALSE,2025-02-16,"",824571941,3baa70c44224dd1b27c380a8f6b705fa283a772b033fdc9bf154335b082747ac,12712,990EZ,,,,,2025-07-19,"","",202500479349200205,Corp,PREVENTION TRAINING SERVICES INC,2025-02-16T18:21:50Z,2024v5.0,2025-02-16,2024-12-31,2024-01-01,2024-12-31,501c3,2024,35321,92803,,35321,94842,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202500479349200205_public.xml,http://preventiontrainingservices.com/,,
2025-03-06T01:10:19Z,FALSE,2025-03-12,"",471435119,d94c518fd48f7dbd89528dd4e94dac018e5c87dfcc80e1f06bdd525fa06cdce5,19601,990,569266,,,FALSE,2025-07-19,"",NJ,202510729349300426,Corp,AYATI,2025-03-13T14:01:37Z,2024v5.0,2025-03-12,2024-12-31,2024-01-01,2024-12-31,501c3,2024,166989,533616,0,166989,569266,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202510729349300426_public.xml,WWW.AYATICHARITY.ORG,,
2025-03-06T01:10:19Z,FALSE,2025-05-06,"",382614596,4f7fe0e9faf23ed35ecb90c09f956feb17d47d4f5faaeb2d4841f3b6bde896ac,31368,990,287396,,,FALSE,2025-07-19,"",MI,202511269349301551,Corp,ARTS COUNCIL OF WHITE LAKE,2025-05-06T14:36:32Z,2024v5.0,2025-05-06,2024-12-31,2024-01-01,2024-12-31,501c3,2024,279357,290889,195053,84304,287396,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511269349301551_public.xml,WWW.ARTSWHITELAKE.ORG,1989,
2025-03-06T01:10:19Z,FALSE,2025-04-23,"",834480032,a91a0f91d856cd199b650352b1ed6720c93921ab281c2b23383a6744eaf8edce,12517,990EZ,,,,,2025-07-19,"","",202501259349200540,Other,REJECTION COLLECTION BOXER RESCUE,2025-05-01T21:58:59Z,2024v5.1,2025-04-23,2024-12-31,2024-01-01,2024-12-31,501c3,2024,11981,51038,0,11981,43187,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501259349200540_public.xml,"",,
2025-03-06T01:10:19Z,,2025-05-21,"",540922028,c4ac7059c383a06d5e52ec03f0c5791646a2d702462cba2f6063f04bfc47f44d,6100,990T,,,,,2025-07-19,"","",202511429339300201,"",CAMP HOLIDAY TRAILS,2025-05-22T14:32:54Z,2024v5.1,2025-05-21,2024-12-31,2024-01-01,2024-12-31,"",2024,,,,,,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511429339300201_public.xml,"",,
2025-03-06T01:10:19Z,FALSE,2025-02-26,"",202123873,556a58befb302586cea31024a8e4cf6dcdde128677542d3d35ed9d26086cd20f,10959,990EZ,,,,,2025-07-19,"","",202510849349200641,Corp,Loma Cat House Inc,2025-03-25T19:47:50Z,2024v5.0,2025-02-26,2024-12-31,2024-01-01,2024-12-31,501c3,2024,74984,127048,11794,63190,152624,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202510849349200641_public.xml,cathousegj.org,,
2025-03-06T01:10:19Z,FALSE,2025-04-15,"",251645715,9d97082daca3b74a7c900c38c90d09c992e80c21bac13c14181626caf58dfc9b,25045,990,30483,,,FALSE,2025-07-19,"",PA,202511159349300031,Corp,B O P I C INC,2025-04-25T13:58:45Z,2024v5.1,2025-04-15,2024-12-31,2024-01-01,2024-12-31,501c3,2024,63238,40399,67268,-4030,30483,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511159349300031_public.xml,"",1990,
2025-03-06T01:10:19Z,FALSE,2025-02-20,"",113703271,9957571685f6ed09d650f198c90e834c2573a0a5966786605ec8312a7588ad6a,30609,990,261555,,,FALSE,2025-07-19,"",CO,202540519349300004,Corp,DONOR SIBLING REGISTRY,2025-02-20T12:15:41Z,2024v5.0,2025-02-20,2024-12-31,2024-01-01,2024-12-31,501c3,2024,606892,222722,0,606892,261555,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202540519349300004_public.xml,WWW.DONORSIBLINGREGISTRY.COM,2003,
2025-03-06T01:10:19Z,FALSE,2025-05-12,NameChange,203737382,28406dbaea98f01e0326d581d9a903ff1b774bfa25627a163db58cf2fb59fb69,15060,990EZ,,,,,2025-07-19,"","",202511329349204621,Other,ADVANCING OPPORTUNITIES IN MADAGASCAR,2025-05-13T00:05:25Z,2024v5.0,2025-05-12,2024-12-31,2024-01-01,2024-12-31,501c3,2024,283418,105867,0,283418,112524,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511329349204621_public.xml,www.aomadagascar.org,,
2025-03-06T01:10:19Z,FALSE,2025-04-17,"",462915094,cf3fb07fa7f285087827a546c009384470398dfc9587416d87fb63b67f5ef900,11873,990EZ,,,,,2025-07-19,"","",202501139349201450,Corp,GARLAND COUNTY IMAGINATION LIBRARY,2025-04-23T19:39:55Z,2024v5.0,2025-04-17,2024-12-31,2024-01-01,2024-12-31,501c3,2024,256550,97314,,256550,111729,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501139349201450_public.xml,"",,
2025-03-06T01:10:19Z,FALSE,2025-03-19,"",813119365,19011a2d24b85022b75004e041931f7185c4f38bbc4b6dc907208cc2edbb75ed,28318,990,237628,,,FALSE,2025-07-19,"",FL,202520929349300642,Corp,CALM ORGANIZATION INC,2025-04-02T20:31:13Z,2024v5.0,2025-03-19,2024-12-31,2024-01-01,2024-12-31,501c3,2024,740922,258712,302773,438149,237628,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202520929349300642_public.xml,NICEVILLECALM.COM,2016,
2025-03-06T01:10:19Z,FALSE,2025-03-25,AddressChange,464870522,7e9fef6afa1d9a6d791467b894385de7f059287773764672a9a311f38fd71c7c,33681,990,215102,,,FALSE,2025-07-19,"",ID,202541119349301204,Corp,PAWS RESCUE INCORPORATED,2025-04-21T18:00:30Z,2024v5.0,2025-03-25,2024-12-31,2024-01-01,2024-12-31,501c3,2024,47350,182614,12859,34491,211771,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202541119349301204_public.xml,www.pawsrescueinc.com,2013,
2025-03-06T01:10:19Z,,2025-04-14,"",811344497,6615ee14d2eff62759985ad5adbcd91a0ca1fb052812d2372ca0d13471ecf870,4077,990T,,,,,2025-07-19,"","",202501359339302565,"",BONITA FAMILY RESOURCE CENTER,2025-05-15T21:38:06Z,2024v5.1,2025-04-14,2024-12-31,2024-01-01,2024-12-31,"",2024,,,,,,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501359339302565_public.xml,"",,
2025-03-06T01:10:19Z,FALSE,2025-02-14,"",800623205,0ddd51fba588a131819899333a630812f9a49f1c125047d6e7ad0d767b468dfa,14708,990EZ,,,,,2025-07-19,"","",202530459349201503,Corp,WEST AVENUE COMPASSION,2025-02-14T21:10:23Z,2024v5.0,2025-02-14,2024-12-31,2024-01-01,2024-12-31,501c3,2024,142074,161142,771,141303,153154,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202530459349201503_public.xml,"",,
2025-03-06T01:10:19Z,FALSE,2025-04-14,"",461813949,c5bd2955e04291ef9b8cfd696ac9c18f0d8b40ac5ac5f906fd37033165a38ced,45826,990,625444,,,FALSE,2025-07-19,"",MA,202521089349301907,Corp,MATHEMATICAL STAIRCASE,2025-04-18T19:20:17Z,2024v5.0,2025-04-14,2024-12-31,2024-01-01,2024-12-31,501c3,2024,345422,531734,9514,335908,625444,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202521089349301907_public.xml,www.mathstaircase.org,2013,
